index,datetime,demand,solar_8.0MW,wind_11.5MW,delta
89,2021-01-01 14:50:00,5.7,4.126331031127786,0.2561727458039015,1.3174962230683125
90,2021-01-01 15:00:00,5.4,3.9834947252277377,0.5250898810382321,0.8914153937340306
91,2021-01-01 15:10:00,5.6,3.8482325236933663,0.3592156937159721,1.3925517825906608
92,2021-01-01 15:20:00,5.3,3.6824632488645728,6.344586907474302e-06,1.6175304065485197
93,2021-01-01 15:30:00,5.6,3.5159378207883076,0.0010549395983231757,2.083007239613369
94,2021-01-01 15:40:00,5.4,3.2817952436775264,0.0005677665788057921,2.117636989743668
95,2021-01-01 15:50:00,5.5,3.056602013152577,9.555624284496276e-05,2.443302430604578
96,2021-01-01 16:00:00,5.1,2.8524857111642676,0.0,2.247514288835732
97,2021-01-01 16:10:00,5.5,2.6467326102972093,0.00012369640253499168,2.8531436933002556
98,2021-01-01 16:20:00,5.3,2.4012836103583792,0.00017323851672151398,2.898543151124899
99,2021-01-01 16:30:00,5.3,2.150251157668867,0.00021771485930843505,3.1495311274718243
100,2021-01-01 16:40:00,5.0,1.9132734658273032,0.00026043742358045286,3.0864660967491164
101,2021-01-01 16:50:00,5.2,1.630744440034128,0.00023852615949008043,3.5690170338063822
102,2021-01-01 17:00:00,5.0,1.299426358415846,0.0,3.700573641584154
103,2021-01-01 17:10:00,4.7,0.11954396486828579,0.0,4.580456035131714
104,2021-01-01 17:20:00,5.0,0.09267108796032421,0.0005409255520693434,4.906787986487607
105,2021-01-01 17:30:00,4.9,0.0530797502256939,0.0005578898292518875,4.846362359945054
106,2021-01-01 17:40:00,5.1,0.02331012565802023,0.00033520953419067265,5.076354664807789
107,2021-01-01 17:50:00,5.0,0.006006910834525341,0.0,4.993993089165475
108,2021-01-01 18:00:00,5.1,0.0,0.0,5.1
109,2021-01-01 18:10:00,4.7,0.0,0.000873345121545934,4.699126654878454
110,2021-01-01 18:20:00,4.9,0.0,0.00028897851649688845,4.899711021483504
111,2021-01-01 18:30:00,4.7,0.0,0.0,4.7
112,2021-01-01 18:40:00,5.3,0.0,0.0004257060765605713,5.299574293923439
113,2021-01-01 18:50:00,5.2,0.0,0.0,5.2
114,2021-01-01 19:00:00,5.3,0.0,0.0,5.3
115,2021-01-01 19:10:00,5.1,0.0,0.0006815672054621565,5.099318432794537
116,2021-01-01 19:20:00,5.7,0.0,0.0,5.7
117,2021-01-01 19:30:00,5.4,0.0,0.2890297122902661,5.110970287709734
118,2021-01-01 19:40:00,5.6,0.0,0.7596062780401226,4.840393721959877
119,2021-01-01 19:50:00,6.0,0.0,0.21198057406414186,5.788019425935858
120,2021-01-01 20:00:00,6.1,0.0,0.0003456931228789288,6.09965430687712
121,2021-01-01 20:10:00,5.9,0.0,0.00019141123832254836,5.899808588761678
122,2021-01-01 20:20:00,5.7,0.0,0.0,5.7
123,2021-01-01 20:30:00,6.2,0.0,0.0,6.2
124,2021-01-01 20:40:00,6.2,0.0,0.001353270841830644,6.1986467291581695
125,2021-01-01 20:50:00,6.1,0.0,0.00017892097540161525,6.099821079024598
126,2021-01-01 21:00:00,5.9,0.0,0.0002977763347037005,5.8997022236652965
127,2021-01-01 21:10:00,6.2,0.0,0.0005002251984938115,6.199499774801506
128,2021-01-01 21:20:00,6.1,0.0,0.0,6.1
129,2021-01-01 21:30:00,5.9,0.0,0.00011390810284039331,5.89988609189716
130,2021-01-01 21:40:00,5.8,0.0,5.926922473607039e-05,5.799940730775264
131,2021-01-01 21:50:00,6.0,0.0,0.0007228658516596361,5.999277134148341
132,2021-01-01 22:00:00,5.9,0.0,0.0,5.9
133,2021-01-01 22:10:00,6.1,0.0,0.0,6.1
134,2021-01-01 22:20:00,5.9,0.0,0.24572221233100444,5.654277787668996
135,2021-01-01 22:30:00,5.3,0.0,0.34713825564755724,4.952861744352442
136,2021-01-01 22:40:00,4.9,0.0,1.4598700036738244,3.440129996326176
137,2021-01-01 22:50:00,4.8,0.0,1.6019128591907656,3.198087140809234
138,2021-01-01 23:00:00,5.6,0.0,1.8771715718681607,3.722828428131839
139,2021-01-01 23:10:00,5.2,0.0,2.5624354288202684,2.6375645711797318
140,2021-01-01 23:20:00,4.9,0.0,1.8988640588536192,3.001135941146381
141,2021-01-01 23:30:00,4.3,0.0,1.944586809806912,2.355413190193088
142,2021-01-01 23:40:00,4.4,0.0,2.0557744322245135,2.344225567775487
143,2021-01-01 23:50:00,4.8,0.0,3.15207137889192,1.64792862110808
144,2021-01-02 00:00:00,5.0,0.0,2.5638229208975427,2.4361770791024573
145,2021-01-02 00:10:00,4.8,0.0,2.633722826345793,2.166277173654207
146,2021-01-02 00:20:00,4.9,0.0,2.5387558791907177,2.3612441208092827
147,2021-01-02 00:30:00,4.6,0.0,3.9856017860620563,0.6143982139379434
148,2021-01-02 00:40:00,4.7,0.0,2.8489500050314644,1.8510499949685357
149,2021-01-02 00:50:00,4.8,0.0,3.510523157352245,1.2894768426477548
150,2021-01-02 01:00:00,4.6,0.0,3.661567567299525,0.9384324327004747
151,2021-01-02 01:10:00,4.7,0.0,4.8969580631748775,-0.1969580631748773
152,2021-01-02 01:20:00,4.7,0.0,4.675602907857576,0.024397092142423915
153,2021-01-02 01:30:00,4.5,0.0,5.8212789449315965,-1.3212789449315965
154,2021-01-02 01:40:00,4.5,0.0,5.559514859326223,-1.0595148593262227
155,2021-01-02 01:50:00,4.6,0.0,6.453078437916428,-1.8530784379164285
156,2021-01-02 02:00:00,4.6,0.0,4.09453846061467,0.5054615393853297
157,2021-01-02 02:10:00,4.5,0.0,4.096740810607672,0.40325918939232785
158,2021-01-02 02:20:00,4.3,0.0,3.12177213448438,1.1782278655156198
159,2021-01-02 02:30:00,4.4,0.0,2.834281986584726,1.5657180134152742
160,2021-01-02 02:40:00,4.6,0.0,3.626803231521535,0.9731967684784646
161,2021-01-02 02:50:00,4.3,0.0,2.86170442929604,1.4382955707039597
162,2021-01-02 03:00:00,4.3,0.0,2.702426326131857,1.5975736738681428
163,2021-01-02 03:10:00,4.5,0.0,3.387037785791998,1.112962214208002
164,2021-01-02 03:20:00,4.5,0.0,2.669235206721733,1.830764793278267
165,2021-01-02 03:30:00,4.5,0.0,3.2793849758032696,1.2206150241967304
166,2021-01-02 03:40:00,4.5,0.0,3.2703753484917835,1.2296246515082165
167,2021-01-02 03:50:00,4.3,0.0,2.452428260970148,1.8475717390298518
168,2021-01-02 04:00:00,4.1,0.0,2.575353755610683,1.5246462443893165
169,2021-01-02 04:10:00,3.9,0.0,3.4640434021737767,0.4359565978262232
170,2021-01-02 04:20:00,3.8,0.0,5.5597416094895005,-1.7597416094895006
171,2021-01-02 04:30:00,4.0,0.0,4.914102717689735,-0.914102717689735
172,2021-01-02 04:40:00,3.9,0.0,5.0293855122156845,-1.1293855122156846
173,2021-01-02 04:50:00,3.9,0.0,5.772061903522327,-1.8720619035223272
174,2021-01-02 05:00:00,3.7,0.0,4.900225875834472,-1.2002258758344722
175,2021-01-02 05:10:00,4.0,0.0,4.9284092929411605,-0.9284092929411605
176,2021-01-02 05:20:00,4.4,0.0,4.776964863917673,-0.3769648639176726
177,2021-01-02 05:30:00,4.4,0.0,5.0134535118997166,-0.6134535118997162
178,2021-01-02 05:40:00,4.2,0.0,4.415974797820431,-0.21597479782043116
179,2021-01-02 05:50:00,4.3,0.0,5.302898807835566,-1.0028988078355665
180,2021-01-02 06:00:00,4.5,0.0,5.391496948405623,-0.8914969484056234
181,2021-01-02 06:10:00,4.4,0.0,5.965974497839018,-1.5659744978390178
182,2021-01-02 06:20:00,4.5,0.0,6.833552333242779,-2.333552333242779
183,2021-01-02 06:30:00,4.6,0.0,6.351625821574937,-1.7516258215749376
184,2021-01-02 06:40:00,4.8,0.0,5.801104762597272,-1.0011047625972722
185,2021-01-02 06:50:00,4.8,0.0,5.839820381692678,-1.039820381692678
186,2021-01-02 07:00:00,5.2,0.0,5.487017543695125,-0.287017543695125
187,2021-01-02 07:10:00,5.3,0.0,5.862561271809473,-0.5625612718094732
188,2021-01-02 07:20:00,5.7,0.0,5.366206030716454,0.3337939692835459
189,2021-01-02 07:30:00,5.7,0.0,6.861483764651397,-1.161483764651397
190,2021-01-02 07:40:00,5.7,0.014543953854104267,6.662386593379357,-0.9769305472334606
191,2021-01-02 07:50:00,5.8,0.17005506312558671,6.852552882489469,-1.2226079456150565
192,2021-01-02 08:00:00,5.7,0.6403710376869692,6.705112136954534,-1.6454831746415026
193,2021-01-02 08:10:00,5.9,1.0549920020682086,6.856561510920824,-2.011553512989032
194,2021-01-02 08:20:00,6.2,1.4173574416613857,8.238743097258482,-3.456100538919867
195,2021-01-02 08:30:00,6.0,1.7535469777170387,7.706883383937143,-3.460430361654181
196,2021-01-02 08:40:00,6.0,2.0460636043117537,6.318882939040702,-2.364946543352456
197,2021-01-02 08:50:00,6.0,2.347959168205889,7.214093241215915,-3.5620524094218045
198,2021-01-02 09:00:00,6.0,2.6184219383457004,6.731033050003211,-3.3494549883489118
199,2021-01-02 09:10:00,6.3,2.5778315952257262,6.015927109764851,-2.2937587049905774
200,2021-01-02 09:20:00,6.4,3.0996776044764234,6.424557443891502,-3.1242350483679253
201,2021-01-02 09:30:00,6.2,3.329521514767949,6.709198550251893,-3.8387200650198414
202,2021-01-02 09:40:00,6.5,3.5330334460949593,6.181018555853101,-3.21405200194806
203,2021-01-02 09:50:00,6.4,3.7169568381242657,6.797201094354104,-4.114157932478369
204,2021-01-02 10:00:00,6.0,3.895178724280317,6.600286096302457,-4.495464820582775
205,2021-01-02 10:10:00,5.9,4.045811135742784,6.930435369292217,-5.076246505035
206,2021-01-02 10:20:00,6.0,4.1940272910860035,6.980213065346452,-5.174240356432456
207,2021-01-02 10:30:00,6.0,4.319181998907334,5.889072355666518,-4.208254354573853
208,2021-01-02 10:40:00,5.9,4.438739148929571,6.692950875381527,-5.2316900243110975
209,2021-01-02 10:50:00,6.0,4.552614724125215,8.014477885557891,-6.567092609683106
210,2021-01-02 11:00:00,5.3,4.63762063816816,7.948867336740287,-7.2864879749084475
211,2021-01-02 11:10:00,5.8,4.752998707651154,8.197658436442557,-7.150657144093711
212,2021-01-02 11:20:00,6.1,4.808866351358599,8.10210090491998,-6.81096725627858
213,2021-01-02 11:30:00,5.8,4.875760769977754,8.375219862603442,-7.450980632581197
214,2021-01-02 11:40:00,5.8,4.916575567346368,8.07252839067154,-7.189103958017907
215,2021-01-02 11:50:00,6.0,4.948999700698854,5.680203287862593,-4.629202988561447
216,2021-01-02 12:00:00,5.9,4.954795342438689,6.195151579960599,-5.249946922399287
217,2021-01-02 12:10:00,5.9,4.989732320828897,5.100853659255578,-4.1905859800844745
218,2021-01-02 12:20:00,5.9,5.005832926959536,6.125573535410197,-5.231406462369732
219,2021-01-02 12:30:00,5.5,5.00353656375179,7.2494064403084835,-6.752943004060274
220,2021-01-02 12:40:00,5.4,4.9861208151724865,6.3517208568872725,-5.9378416720597595
221,2021-01-02 12:50:00,5.2,4.939204971102772,6.224634964202039,-5.963839935304811
222,2021-01-02 13:00:00,5.3,4.919210451716,5.296108372581175,-4.915318824297175
223,2021-01-02 13:10:00,5.4,4.88551410432306,5.480053735619073,-4.965567839942134
224,2021-01-02 13:20:00,5.5,4.8685353056130385,5.094215701837921,-4.46275100745096
225,2021-01-02 13:30:00,5.7,4.791942133053302,6.064665917145945,-5.156608050199247
226,2021-01-02 13:40:00,5.5,4.680614665516407,5.204357944249612,-4.384972609766018
227,2021-01-02 13:50:00,5.7,4.6002894811257855,5.866551538862362,-4.766841019988148
228,2021-01-02 14:00:00,5.6,4.529048867806858,5.108491197658059,-4.037540065464917
229,2021-01-02 14:10:00,5.8,4.451414681348029,6.164153967779468,-4.8155686491274965
230,2021-01-02 14:20:00,6.2,4.365744296872291,5.812530696182432,-3.9782749930547228
231,2021-01-02 14:30:00,6.1,3.8138894904938954,7.213035127028861,-4.926924617522756
232,2021-01-02 14:40:00,6.3,4.069240234417842,6.457937394695747,-4.227177629113588
233,2021-01-02 14:50:00,5.9,3.9101147440225175,6.390499049619573,-4.400613793642089
234,2021-01-02 15:00:00,6.1,3.7493300706498776,6.224661891177022,-3.873991961826901
235,2021-01-02 15:10:00,5.7,3.5751882230626997,6.594590614977144,-4.469778838039843
236,2021-01-02 15:20:00,5.9,3.398083088783085,6.170006865362345,-3.6680899541454295
237,2021-01-02 15:30:00,5.8,3.195619837142347,7.357740601831369,-4.753360438973716
238,2021-01-02 15:40:00,6.0,2.957486451225473,7.678283461393208,-4.635769912618681
239,2021-01-02 15:50:00,5.7,2.7079751973440302,7.610792452163088,-4.618767649507119
240,2021-01-02 16:00:00,5.8,2.4460689788549304,8.010348152090115,-4.656417130945045
241,2021-01-02 16:10:00,5.6,2.1734821724031868,8.094323050630075,-4.6678052230332625
242,2021-01-02 16:20:00,5.2,1.8836114689116428,7.229475150930178,-3.9130866198418195
243,2021-01-02 16:30:00,5.3,1.5661414785189258,7.628758195171325,-3.8948996736902517
244,2021-01-02 16:40:00,5.4,1.2705849073599695,5.274563583255257,-1.1451484906152265
245,2021-01-02 16:50:00,5.1,0.5979623698478151,4.7203829668278505,-0.21834533667566625
246,2021-01-02 17:00:00,5.3,0.07705771926286659,3.5484434188533043,1.674498861883829
247,2021-01-02 17:10:00,5.4,0.05476806319429506,3.7211856265947016,1.6240463102110034
248,2021-01-02 17:20:00,5.6,0.01865760610251983,3.6408155921635537,1.940526801733926
249,2021-01-02 17:30:00,5.7,0.003045770562498224,3.767508202768293,1.9294460266692086
250,2021-01-02 17:40:00,5.4,0.0,3.3277834650700977,2.0722165349299027
251,2021-01-02 17:50:00,5.6,0.0,3.4279169474193965,2.172083052580603
252,2021-01-02 18:00:00,5.5,0.0,3.4266458807075177,2.0733541192924823
253,2021-01-02 18:10:00,5.0,0.0,4.4903594931493815,0.5096405068506185
254,2021-01-02 18:20:00,5.1,0.0,4.356753203815608,0.7432467961843914
255,2021-01-02 18:30:00,5.6,0.0,3.621644837148439,1.9783551628515608
256,2021-01-02 18:40:00,5.5,0.0,3.840116711702047,1.6598832882979528
257,2021-01-02 18:50:00,6.0,0.0,4.075729154301369,1.924270845698631
258,2021-01-02 19:00:00,5.9,0.0,3.4163039049361754,2.483696095063825
259,2021-01-02 19:10:00,6.0,0.0,5.076769792697852,0.9232302073021481
260,2021-01-02 19:20:00,6.3,0.0,4.825051448129263,1.474948551870737
261,2021-01-02 19:30:00,6.4,0.0,4.355337817197807,2.0446621828021936
262,2021-01-02 19:40:00,6.3,0.0,3.6985527442276935,2.6014472557723063
263,2021-01-02 19:50:00,6.6,0.0,4.853536526720304,1.7464634732796958
264,2021-01-02 20:00:00,6.5,0.0,4.931137552720184,1.568862447279816
265,2021-01-02 20:10:00,6.6,0.0,4.457062446756554,2.1429375532434456
266,2021-01-02 20:20:00,6.8,0.0,6.761622655981559,0.03837734401844095
267,2021-01-02 20:30:00,6.7,0.0,6.857397413999022,-0.15739741399902218
268,2021-01-02 20:40:00,6.6,0.0,4.859195879760613,1.7408041202393862
269,2021-01-02 20:50:00,6.6,0.0,5.2802339542301215,1.319766045769878
270,2021-01-02 21:00:00,6.6,0.0,4.65897258176648,1.9410274182335199
271,2021-01-02 21:10:00,6.5,0.0,5.508972768075839,0.9910272319241606
272,2021-01-02 21:20:00,6.6,0.0,5.25519030882751,1.3448096911724896
273,2021-01-02 21:30:00,6.0,0.0,4.859918140401119,1.1400818595988813
274,2021-01-02 21:40:00,6.0,0.0,4.218852698147156,1.7811473018528439
275,2021-01-02 21:50:00,5.9,0.0,3.4071470317887123,2.492852968211288
276,2021-01-02 22:00:00,5.7,0.0,3.919259520063166,1.780740479936834
277,2021-01-02 22:10:00,5.4,0.0,3.8122525617078566,1.5877474382921437
278,2021-01-02 22:20:00,5.5,0.0,5.5720413659733286,-0.07204136597332855
279,2021-01-02 22:30:00,4.8,0.0,6.347360450746617,-1.5473604507466172
280,2021-01-02 22:40:00,5.2,0.0,4.835489061791353,0.3645109382086469
281,2021-01-02 22:50:00,5.2,0.0,4.7801050210134735,0.4198949789865267
282,2021-01-02 23:00:00,5.1,0.0,3.7113034896904495,1.38869651030955
283,2021-01-02 23:10:00,5.1,0.0,4.517165247961303,0.5828347520386963
284,2021-01-02 23:20:00,4.8,0.0,6.067584697290304,-1.267584697290304
285,2021-01-02 23:30:00,4.9,0.0,5.614364897541923,-0.7143648975419223
286,2021-01-02 23:40:00,4.9,0.0,5.028895613957992,-0.12889561395799198
287,2021-01-02 23:50:00,4.6,0.0,6.223754046875305,-1.6237540468753053
288,2021-01-03 00:00:00,4.5,0.0,5.212964562503089,-0.7129645625030889
289,2021-01-03 00:10:00,4.0,0.0,5.407968281961079,-1.4079682819610788
290,2021-01-03 00:20:00,4.4,0.0,5.2553201084693635,-0.8553201084693631
291,2021-01-03 00:30:00,4.4,0.0,4.6536852453537545,-0.25368524535375414
292,2021-01-03 00:40:00,4.4,0.0,6.597560706941607,-2.1975607069416068
293,2021-01-03 00:50:00,4.1,0.0,4.474025612816792,-0.3740256128167925
294,2021-01-03 01:00:00,4.0,0.0,5.512327115380309,-1.5123271153803088
295,2021-01-03 01:10:00,4.2,0.0,5.210934585494928,-1.0109345854949279
296,2021-01-03 01:20:00,4.2,0.0,4.468605961505591,-0.2686059615055907
297,2021-01-03 01:30:00,4.0,0.0,5.460043716750479,-1.4600437167504792
298,2021-01-03 01:40:00,4.1,0.0,5.02505295184916,-0.9250529518491604
299,2021-01-03 01:50:00,4.0,0.0,4.7752969251883135,-0.7752969251883135
300,2021-01-03 02:00:00,3.6,0.0,4.668826833575427,-1.0688268335754265
301,2021-01-03 02:10:00,3.8,0.0,4.423514110996961,-0.6235141109969611
302,2021-01-03 02:20:00,3.7,0.0,3.2684106006007845,0.4315893993992157
303,2021-01-03 02:30:00,3.9,0.0,3.6041642315436766,0.2958357684563233
304,2021-01-03 02:40:00,3.9,0.0,3.7378266358887138,0.16217336411128613
305,2021-01-03 02:50:00,3.8,0.0,5.7112054757967,-1.9112054757967005
306,2021-01-03 03:00:00,3.9,0.0,4.730500285015687,-0.8305002850156868
307,2021-01-03 03:10:00,4.0,0.0,5.169192770443009,-1.1691927704430087
308,2021-01-03 03:20:00,3.7,0.0,5.2746496154449165,-1.5746496154449163
309,2021-01-03 03:30:00,3.6,0.0,4.6349069577401165,-1.0349069577401164
310,2021-01-03 03:40:00,3.8,0.0,7.031697906942946,-3.231697906942946
311,2021-01-03 03:50:00,3.8,0.0,6.6248140127606225,-2.8248140127606227
312,2021-01-03 04:00:00,3.6,0.0,6.743836837610584,-3.1438368376105843
313,2021-01-03 04:10:00,3.6,0.0,6.965881454152367,-3.3658814541523667
314,2021-01-03 04:20:00,4.0,0.0,5.661856178466617,-1.6618561784666168
315,2021-01-03 04:30:00,3.9,0.0,4.927380061582133,-1.0273800615821327
316,2021-01-03 04:40:00,3.7,0.0,3.7732222799870248,-0.07322227998702457
317,2021-01-03 04:50:00,3.9,0.0,5.172007317246502,-1.2720073172465018
318,2021-01-03 05:00:00,4.1,0.0,3.9926650284318734,0.10733497156812621
319,2021-01-03 05:10:00,3.8,0.0,3.2651893958801232,0.5348106041198766
320,2021-01-03 05:20:00,3.8,0.0,3.3092876765985952,0.4907123234014046
321,2021-01-03 05:30:00,4.2,0.0,4.469367096666772,-0.2693670966667714
322,2021-01-03 05:40:00,4.0,0.0,5.009368445137149,-1.0093684451371487
323,2021-01-03 05:50:00,4.0,0.0,4.809982121266686,-0.8099821212666862
324,2021-01-03 06:00:00,4.0,0.0,5.2699497422344885,-1.2699497422344885
325,2021-01-03 06:10:00,4.3,0.0,4.3710615356302185,-0.07106153563021866
326,2021-01-03 06:20:00,4.5,0.0,4.65750854491399,-0.15750854491399036
327,2021-01-03 06:30:00,4.4,0.0,3.918637442450833,0.48136255754916757
328,2021-01-03 06:40:00,4.3,0.0,4.322621887321845,-0.022621887321845335
329,2021-01-03 06:50:00,4.8,0.0,3.96565775645316,0.83434224354684
330,2021-01-03 07:00:00,4.8,0.0,3.986354582135977,0.8136454178640227
331,2021-01-03 07:10:00,5.0,0.0,5.621064851592604,-0.621064851592604
332,2021-01-03 07:20:00,5.1,0.0,2.913048165924585,2.1869518340754146
333,2021-01-03 07:30:00,5.5,0.0,3.999796700417032,1.5002032995829682
334,2021-01-03 07:40:00,5.4,0.01232107451431053,2.3239682495387655,3.063710675946924
335,2021-01-03 07:50:00,5.4,0.07501555355802028,3.9449484217870485,1.380036024654932
