datetime,radiation
2014-01-02 01:40:00,21.797246375461896
2014-01-02 01:50:00,18.35290639367512
2014-01-02 02:00:00,18.313808426003416
2014-01-02 02:10:00,16.678824805658554
2014-01-02 02:20:00,33.67693761979751
2014-01-02 02:30:00,20.627122222363436
2014-01-02 02:40:00,15.065970166482959
2014-01-02 02:50:00,13.537749497356321
2014-01-02 03:00:00,15.221178439629126
2014-01-02 03:10:00,16.55352168819741
2014-01-02 03:20:00,25.458847031199394
2014-01-02 03:30:00,32.33527768012172
2014-01-02 03:40:00,21.60322836824201
2014-01-02 03:50:00,18.089427768919588
2014-01-02 04:00:00,19.995728741359127
2014-01-02 04:10:00,19.706794797061022
2014-01-02 04:20:00,19.756153880820857
2014-01-02 04:30:00,19.105344494046147
2014-01-02 04:40:00,15.838295158588746
2014-01-02 04:50:00,15.061568164852515
2014-01-02 05:00:00,17.09306309394375
2014-01-02 05:10:00,17.5732197928243
2014-01-02 05:20:00,18.45438424457972
2014-01-02 05:30:00,18.82061998680452
2014-01-02 05:40:00,20.32795905165187
2014-01-02 05:50:00,24.263932335622645
2014-01-02 06:00:00,21.11437927996192
2014-01-02 06:10:00,19.273806606595656
2014-01-02 06:20:00,19.74245113292023
2014-01-02 06:30:00,21.382553046049676
2014-01-02 06:40:00,17.837239315523274
2014-01-02 06:50:00,19.50109780975612
2014-01-02 07:00:00,19.257157743365877
2014-01-02 07:10:00,20.798150227197958
2014-01-02 07:20:00,24.30436844310455
2014-01-02 07:30:00,58.983284547145814
2014-01-02 07:40:00,154.77766318951387
2014-01-02 07:50:00,437.0594201248741
2014-01-02 08:00:00,533.6709385644673
2014-01-02 08:10:00,212.72579540507724
2014-01-02 08:20:00,114.68546009188248
2014-01-02 08:30:00,173.72542485617686
2014-01-02 08:40:00,445.8142225238546
2014-01-02 08:50:00,1121.7289470207882
2014-01-02 09:00:00,1349.888579614085
2014-01-02 09:10:00,1135.4778907947523
2014-01-02 09:20:00,742.0371308880982
2014-01-02 09:30:00,762.7852744258354
2014-01-02 09:40:00,1103.0118715811122
2014-01-02 09:50:00,2008.5467414285145
2014-01-02 10:00:00,1577.9835497593583
2014-01-02 10:10:00,1690.8417216804266
2014-01-02 10:20:00,3134.308343867718
2014-01-02 10:30:00,3185.627489685385
2014-01-02 10:40:00,1702.2033504414326
2014-01-02 10:50:00,1417.161565467353
2014-01-02 11:00:00,1887.7953942283816
2014-01-02 11:10:00,2583.1353264685117
2014-01-02 11:20:00,2806.5530134993774
2014-01-02 11:30:00,2391.136548918229
2014-01-02 11:40:00,2328.606146420886
2014-01-02 11:50:00,6430.119982661512
2014-01-02 12:00:00,7430.633209945723
2014-01-02 12:10:00,8469.574770794601
2014-01-02 12:20:00,5777.914367807659
2014-01-02 12:30:00,7152.185694552558
2014-01-02 12:40:00,7567.55915713394
2014-01-02 12:50:00,5999.934134153574
2014-01-02 13:00:00,5827.507816145803
2014-01-02 13:10:00,3767.347283023979
2014-01-02 13:20:00,6685.173330838641
2014-01-02 13:30:00,3364.193404104828
2014-01-02 13:40:00,4740.396337505545
2014-01-02 13:50:00,7859.804696963439
2014-01-02 14:00:00,8786.569813544138
2014-01-02 14:10:00,8626.810196967996
2014-01-02 14:20:00,9093.88972524287
2014-01-02 14:30:00,7222.589535073397
2014-01-02 14:40:00,6923.609901704814
2014-01-02 14:50:00,6689.576779769708
2014-01-02 15:00:00,6077.702625203804
2014-01-02 15:10:00,6023.524373807793
2014-01-02 15:20:00,3808.385565685735
2014-01-02 15:30:00,5020.282420653604
2014-01-02 15:40:00,4801.703721918245
2014-01-02 15:50:00,4454.253009576797
2014-01-02 16:00:00,3958.572662371952
2014-01-02 16:10:00,3552.811287407608
2014-01-02 16:20:00,3187.8335928485562
2014-01-02 16:30:00,2471.572635785145
2014-01-02 16:40:00,1421.4353068262758
2014-01-02 16:50:00,1329.3705127199382
2014-01-02 17:00:00,1356.111849625989
2014-01-02 17:10:00,822.728325340169
2014-01-02 17:20:00,452.19318773970605
2014-01-02 17:30:00,335.25309330590875
2014-01-02 17:40:00,203.1169482695965
2014-01-02 17:50:00,104.0982463231995
2014-01-02 18:00:00,43.617461902368035
2014-01-02 18:10:00,35.08563946783782
2014-01-02 18:20:00,27.869818050133325
2014-01-02 18:30:00,24.381240956949142
2014-01-02 18:40:00,20.772843317295198
2014-01-02 18:50:00,24.16012653846711
2014-01-02 19:00:00,22.863119502485386
2014-01-02 19:10:00,25.16784516415152
2014-01-02 19:20:00,23.661831973854877
2014-01-02 19:30:00,22.797060041405917
2014-01-02 19:40:00,22.771526224202617
2014-01-02 19:50:00,22.34760083397336
2014-01-02 20:00:00,19.041902439341534
2014-01-02 20:10:00,19.47846717947377
2014-01-02 20:20:00,22.930718253630673
2014-01-02 20:30:00,23.37491566474264
2014-01-02 20:40:00,23.628739077228772
2014-01-02 20:50:00,24.267919771482376
2014-01-02 21:00:00,27.09622115061857
2014-01-02 21:10:00,28.152862216825028
2014-01-02 21:20:00,24.746071100436538
2014-01-02 21:30:00,21.169008745723993
2014-01-02 21:40:00,19.944141059950216
2014-01-02 21:50:00,19.382563889006722
2014-01-02 22:00:00,24.49682876236939
2014-01-02 22:10:00,16.41781272458617
2014-01-02 22:20:00,15.604510727055033
2014-01-02 22:30:00,17.267254309200368
2014-01-02 22:40:00,25.83459325563162
2014-01-02 22:50:00,27.908797044787995
2014-01-02 23:00:00,31.875018911709468
2014-01-02 23:10:00,23.085699619476294
2014-01-02 23:20:00,20.85467099597317
2014-01-02 23:30:00,18.4084950027292
2014-01-02 23:40:00,17.396625813233864
2014-01-02 23:50:00,44.18521463146403
2014-01-03 00:00:00,19.203406470183182
2014-01-03 00:10:00,18.488903590884345
2014-01-03 00:20:00,18.948844689075838
2014-01-03 00:30:00,17.77364149202316
2014-01-03 00:40:00,17.91880574417414
2014-01-03 00:50:00,17.630330520580905
2014-01-03 01:00:00,17.37507452578651
2014-01-03 01:10:00,18.472500032844337
2014-01-03 01:20:00,18.12653140539845
2014-01-03 01:30:00,26.100604656471546
2014-01-03 01:40:00,24.474975749538608
2014-01-03 01:50:00,18.125849456970887
2014-01-03 02:00:00,18.505065523312428
2014-01-03 02:10:00,21.719279800470932
2014-01-03 02:20:00,17.77992989056295
2014-01-03 02:30:00,18.23208132245325
2014-01-03 02:40:00,19.06933859829151
2014-01-03 02:50:00,21.703263824630756
2014-01-03 03:00:00,20.7503672292824
2014-01-03 03:10:00,20.44703509687067
2014-01-03 03:20:00,19.15812681172924
2014-01-03 03:30:00,19.637638357960686
2014-01-03 03:40:00,18.172537167214113
2014-01-03 03:50:00,17.82326795843985
2014-01-03 04:00:00,18.385453486253976
2014-01-03 04:10:00,18.028988249737782
2014-01-03 04:20:00,16.55823400089292
2014-01-03 04:30:00,18.01819604791379
2014-01-03 04:40:00,16.708916393287804
2014-01-03 04:50:00,19.078725201378113
2014-01-03 05:00:00,22.94228684638029
2014-01-03 05:10:00,17.74521797968436
2014-01-03 05:20:00,17.898477303097792
2014-01-03 05:30:00,18.17169209083535
2014-01-03 05:40:00,18.211942992898972
2014-01-03 05:50:00,16.963609412671676
2014-01-03 06:00:00,17.688059417415744
2014-01-03 06:10:00,17.1444483985711
2014-01-03 06:20:00,19.47325199113923
2014-01-03 06:30:00,17.26768481980842
2014-01-03 06:40:00,17.53671347448253
2014-01-03 06:50:00,18.895779043898553
2014-01-03 07:00:00,25.16113361415937
2014-01-03 07:10:00,74.69996965790544
2014-01-03 07:20:00,154.01406615606018
2014-01-03 07:30:00,199.87194819112173
2014-01-03 07:40:00,272.6721162375906
2014-01-03 07:50:00,302.2344113119214
2014-01-03 08:00:00,417.2896321816058
2014-01-03 08:10:00,548.9750878049588
2014-01-03 08:20:00,506.00943736106564
2014-01-03 08:30:00,826.9718892546458
2014-01-03 08:40:00,1200.9196341575469
2014-01-03 08:50:00,1640.5660305484898
2014-01-03 09:00:00,1982.9233240516012
2014-01-03 09:10:00,1859.09772880949
2014-01-03 09:20:00,1743.134233585003
2014-01-03 09:30:00,1179.2812290250918
2014-01-03 09:40:00,1523.8339303850996
2014-01-03 09:50:00,3088.1253981134832
2014-01-03 10:00:00,1499.2746420153107
2014-01-03 10:10:00,1153.5122769851907
2014-01-03 10:20:00,2231.9665233657
2014-01-03 10:30:00,4406.473445933898
2014-01-03 10:40:00,4613.000864897728
2014-01-03 10:50:00,5271.287619936534
2014-01-03 11:00:00,4494.690441706727
2014-01-03 11:10:00,5435.859241237307
2014-01-03 11:20:00,4992.493660023853
2014-01-03 11:30:00,5346.983502907865
2014-01-03 11:40:00,5366.689899083993
2014-01-03 11:50:00,4283.652620749089
2014-01-03 12:00:00,4034.540417085107
2014-01-03 12:10:00,6674.393345213103
2014-01-03 12:20:00,5117.313133772843
2014-01-03 12:30:00,4123.320142963273
2014-01-03 12:40:00,4007.9307403805115
2014-01-03 12:50:00,4994.133378034361
2014-01-03 13:00:00,3423.2329910991307
2014-01-03 13:10:00,2547.828158016421
2014-01-03 13:20:00,3583.5212158287122
2014-01-03 13:30:00,2826.118800740729
2014-01-03 13:40:00,2225.890559120255
2014-01-03 13:50:00,1621.1612861642238
2014-01-03 14:00:00,2159.336072167827
2014-01-03 14:10:00,1721.9148489655072
2014-01-03 14:20:00,1615.5041069387557
2014-01-03 14:30:00,1835.780734606156
2014-01-03 14:40:00,2076.2760292774838
2014-01-03 14:50:00,2138.022215613647
2014-01-03 15:00:00,2149.8790419612437
2014-01-03 15:10:00,3070.6290790446
2014-01-03 15:20:00,4610.624691646491
2014-01-03 15:30:00,5580.492211408277
2014-01-03 15:40:00,6423.536187612202
2014-01-03 15:50:00,5431.815630489117
2014-01-03 16:00:00,3589.242983910648
2014-01-03 16:10:00,2266.7072085430523
2014-01-03 16:20:00,2071.6526642437875
2014-01-03 16:30:00,3343.773856680998
2014-01-03 16:40:00,2659.2846560831363
2014-01-03 16:50:00,2719.6227415689746
2014-01-03 17:00:00,2509.747814393966
2014-01-03 17:10:00,1936.6809408498848
2014-01-03 17:20:00,1259.390839214941
2014-01-03 17:30:00,1015.5687155599348
2014-01-03 17:40:00,773.5757394890811
2014-01-03 17:50:00,591.3858726279004
2014-01-03 18:00:00,325.60093263307016
2014-01-03 18:10:00,185.516970586672
2014-01-03 18:20:00,77.4233858970511
2014-01-03 18:30:00,37.688529908093145
2014-01-03 18:40:00,27.937719753187984
2014-01-03 18:50:00,18.336759179558424
2014-01-03 19:00:00,18.223234390784153
2014-01-03 19:10:00,18.94908631468776
2014-01-03 19:20:00,23.87036223610163
2014-01-03 19:30:00,27.023093220495845
2014-01-03 19:40:00,25.9126027590308
2014-01-03 19:50:00,30.54059915470977
2014-01-03 20:00:00,32.204902877862054
2014-01-03 20:10:00,18.29223996719277
2014-01-03 20:20:00,17.194149683070666
2014-01-03 20:30:00,20.021234348465605
2014-01-03 20:40:00,16.48926031415897
2014-01-03 20:50:00,15.399812131872503
2014-01-03 21:00:00,16.61967927135279
2014-01-03 21:10:00,19.23351768222761
2014-01-03 21:20:00,19.7822335020714
2014-01-03 21:30:00,20.247351766293015
2014-01-03 21:40:00,20.824177107832693
2014-01-03 21:50:00,17.59180534052732
2014-01-03 22:00:00,18.97165929825052
2014-01-03 22:10:00,24.39054292974527
2014-01-03 22:20:00,24.04538626247753
2014-01-03 22:30:00,23.766500018752456
2014-01-03 22:40:00,20.13844239466429
2014-01-03 22:50:00,19.8004142962113
2014-01-03 23:00:00,16.533429966629193
2014-01-03 23:10:00,20.087513357689915
2014-01-03 23:20:00,22.778722251944558
2014-01-03 23:30:00,19.592785530536954
2014-01-03 23:40:00,18.237527097666177
2014-01-03 23:50:00,16.385969657901956
2014-01-04 00:00:00,17.27705793110958
2014-01-04 00:10:00,18.528732568021564
2014-01-04 00:20:00,17.65052281727693
2014-01-04 00:30:00,17.681686388585483
2014-01-04 00:40:00,17.401026588338368
2014-01-04 00:50:00,20.279740637024467
2014-01-04 01:00:00,20.316895787593182
2014-01-04 01:10:00,18.008804538723393
2014-01-04 01:20:00,15.74001854041066
2014-01-04 01:30:00,18.183688741141115
2014-01-04 01:40:00,16.593084509203734
2014-01-04 01:50:00,16.95831082057262
2014-01-04 02:00:00,18.47962737513314
2014-01-04 02:10:00,19.21980880169724
2014-01-04 02:20:00,19.034670842347076
2014-01-04 02:30:00,17.77040959614793
2014-01-04 02:40:00,18.420709974653864
2014-01-04 02:50:00,19.390059189080183
2014-01-04 03:00:00,19.344972095200212
2014-01-04 03:10:00,18.351038394655014
2014-01-04 03:20:00,17.4964049256993
2014-01-04 03:30:00,18.735158111740084
2014-01-04 03:40:00,20.60699370501675
2014-01-04 03:50:00,19.035228911653807
2014-01-04 04:00:00,18.297342315140014
2014-01-04 04:10:00,19.97838811749419
2014-01-04 04:20:00,18.63809207467352
2014-01-04 04:30:00,19.71240860632894
2014-01-04 04:40:00,17.514878859540982
2014-01-04 04:50:00,16.756879690517838
2014-01-04 05:00:00,18.253516089935474
2014-01-04 05:10:00,18.276629971441675
2014-01-04 05:20:00,17.855307269275887
2014-01-04 05:30:00,17.573900514725914
2014-01-04 05:40:00,18.02230368331651
2014-01-04 05:50:00,17.283200373061458
2014-01-04 06:00:00,18.808852696851186
2014-01-04 06:10:00,19.660319275806945
2014-01-04 06:20:00,32.17596913072852
2014-01-04 06:30:00,73.05806107205332
2014-01-04 06:40:00,144.27937623170084
2014-01-04 06:50:00,213.73318777485923
2014-01-04 07:00:00,249.78144282966412
2014-01-04 07:10:00,218.3042022280062
2014-01-04 07:20:00,235.82050631069976
2014-01-04 07:30:00,369.84945317485847
2014-01-04 07:40:00,257.2071498207889
2014-01-04 07:50:00,466.0711056232962
2014-01-04 08:00:00,615.6935269340221
2014-01-04 08:10:00,566.4272028786447
2014-01-04 08:20:00,427.0134244229095
2014-01-04 08:30:00,669.412687214322
2014-01-04 08:40:00,915.9946144537987
2014-01-04 08:50:00,1521.3774245903146
2014-01-04 09:00:00,1573.438687292493
2014-01-04 09:10:00,2312.639182557633
2014-01-04 09:20:00,2310.1517879333514
2014-01-04 09:30:00,1854.0211869682105
2014-01-04 09:40:00,1508.105996804863
2014-01-04 09:50:00,1857.9316215288743
2014-01-04 10:00:00,2510.3821000231574
2014-01-04 10:10:00,2025.0443347599698
2014-01-04 10:20:00,2320.619868010096
2014-01-04 10:30:00,1920.6015781486778
2014-01-04 10:40:00,1883.0354677955402
2014-01-04 10:50:00,1531.104815458752
2014-01-04 11:00:00,1721.4132734439816
2014-01-04 11:10:00,1164.3781047088385
2014-01-04 11:20:00,1967.2522473082502
2014-01-04 11:30:00,2278.0629990405414
2014-01-04 11:40:00,2621.9438340162847
2014-01-04 11:50:00,2057.8899146937433
2014-01-04 12:00:00,1649.8425014170896
2014-01-04 12:10:00,1573.2082083483913
2014-01-04 12:20:00,1202.8023613012494
2014-01-04 12:30:00,816.4954099282036
2014-01-04 12:40:00,797.2313039153374
2014-01-04 12:50:00,999.6505772416533
2014-01-04 13:00:00,1680.078686643501
2014-01-04 13:10:00,1292.8460663246456
2014-01-04 13:20:00,1117.956653624692
2014-01-04 13:30:00,621.5556144906101
2014-01-04 13:40:00,739.475222359372
2014-01-04 13:50:00,604.9165045951756
2014-01-04 14:00:00,519.1421009067672
2014-01-04 14:10:00,509.38497904932916
2014-01-04 14:20:00,474.3064325810535
2014-01-04 14:30:00,297.0725057176533
2014-01-04 14:40:00,245.19853843396896
2014-01-04 14:50:00,145.75113009919397
2014-01-04 15:00:00,231.10931220685794
2014-01-04 15:10:00,648.0473729904833
2014-01-04 15:20:00,1086.6920950756182
2014-01-04 15:30:00,877.2469818419197
2014-01-04 15:40:00,556.7276639614538
2014-01-04 15:50:00,448.9850374068387
2014-01-04 16:00:00,363.357267348668
2014-01-04 16:10:00,242.9330738679257
2014-01-04 16:20:00,235.77947901771054
2014-01-04 16:30:00,349.0526190100036
2014-01-04 16:40:00,299.3114699640455
2014-01-04 16:50:00,166.97985348726402
2014-01-04 17:00:00,108.23699500966497
2014-01-04 17:10:00,86.13267191806949
2014-01-04 17:20:00,91.98573714977786
2014-01-04 17:30:00,81.8211008193063
2014-01-04 17:40:00,81.65211130059876
2014-01-04 17:50:00,70.18584270479235
2014-01-04 18:00:00,53.004615699118844
2014-01-04 18:10:00,40.2449975677102
2014-01-04 18:20:00,33.634282726874126
2014-01-04 18:30:00,33.33445232604638
2014-01-04 18:40:00,25.513292518069136
2014-01-04 18:50:00,19.227537141700985
2014-01-04 19:00:00,20.537461948976073
2014-01-04 19:10:00,20.898096147192437
2014-01-04 19:20:00,22.280964905697925
2014-01-04 19:30:00,23.69363211213088
2014-01-04 19:40:00,16.953033079414688
2014-01-04 19:50:00,16.590768828212287
2014-01-04 20:00:00,21.737485125129805
2014-01-04 20:10:00,22.193725794533595
2014-01-04 20:20:00,21.771318843429018
2014-01-04 20:30:00,22.943588190412026
2014-01-04 20:40:00,21.41572566686245
2014-01-04 20:50:00,19.814070436125867
2014-01-04 21:00:00,25.173635593156067
2014-01-04 21:10:00,20.738149804305834
2014-01-04 21:20:00,14.806903355565463
2014-01-04 21:30:00,19.22100098491953
2014-01-04 21:40:00,23.365660299932564
2014-01-04 21:50:00,20.927082634941765
2014-01-04 22:00:00,19.293101086297117
2014-01-04 22:10:00,17.976600873410213
2014-01-04 22:20:00,17.466027557523972
2014-01-04 22:30:00,20.353458526128602
2014-01-04 22:40:00,17.09234189668582
2014-01-04 22:50:00,18.08828219368335
2014-01-04 23:00:00,19.938651129803134
2014-01-04 23:10:00,21.348022661011512
2014-01-04 23:20:00,20.960679633732845
2014-01-04 23:30:00,19.735998379903297
2014-01-04 23:40:00,25.909380675363153
2014-01-04 23:50:00,25.042339669908806
2014-01-05 00:00:00,22.15965290367436
2014-01-05 00:10:00,24.428625333931322
2014-01-05 00:20:00,21.104568298897014
2014-01-05 00:30:00,18.108162952788373
2014-01-05 00:40:00,16.661734393087183
2014-01-05 00:50:00,16.909692558485887
2014-01-05 01:00:00,17.833405195407153
2014-01-05 01:10:00,18.44870297638462
2014-01-05 01:20:00,17.846169650956902
2014-01-05 01:30:00,16.352586074625975
2014-01-05 01:40:00,18.15082029876366
2014-01-05 01:50:00,19.915493093362777
2014-01-05 02:00:00,20.738306799627292
2014-01-05 02:10:00,19.884152902317584
2014-01-05 02:20:00,18.558472142703494
2014-01-05 02:30:00,21.856632308853637
2014-01-05 02:40:00,22.5821089158169
2014-01-05 02:50:00,26.37812087071174
2014-01-05 03:00:00,19.187926486182665
2014-01-05 03:10:00,29.919536701772675
2014-01-05 03:20:00,32.71559884634318
2014-01-05 03:30:00,24.637490437762114
2014-01-05 03:40:00,21.952606737825718
2014-01-05 03:50:00,18.52050135237879
2014-01-05 04:00:00,18.187181887043458
2014-01-05 04:10:00,21.924797714987292
2014-01-05 04:20:00,44.09654539104332
2014-01-05 04:30:00,29.56415816724716
2014-01-05 04:40:00,17.882120353043838
2014-01-05 04:50:00,28.992314974111732
2014-01-05 05:00:00,22.453936954161378
2014-01-05 05:10:00,20.855383607549452
2014-01-05 05:20:00,22.505507464207003
2014-01-05 05:30:00,33.423685768403544
2014-01-05 05:40:00,70.60160188525414
2014-01-05 05:50:00,134.80692736741463
2014-01-05 06:00:00,311.23635868959656
2014-01-05 06:10:00,708.3844919738734
2014-01-05 06:20:00,1075.36908716369
2014-01-05 06:30:00,1475.0659291044315
2014-01-05 06:40:00,1479.7972971070803
2014-01-05 06:50:00,1995.397853397562
2014-01-05 07:00:00,2774.870229226158
2014-01-05 07:10:00,3372.059164075885
2014-01-05 07:20:00,3816.6366510488847
2014-01-05 07:30:00,4290.314447379267
2014-01-05 07:40:00,4744.29401619634
2014-01-05 07:50:00,5153.2706062830175
2014-01-05 08:00:00,5433.136500813959
2014-01-05 08:10:00,5771.674000024028
2014-01-05 08:20:00,6208.451125389565
2014-01-05 08:30:00,6666.578682313077
2014-01-05 08:40:00,7152.389420512663
2014-01-05 08:50:00,7664.330607198108
2014-01-05 09:00:00,8067.4300774261665
2014-01-05 09:10:00,8409.972380103405
2014-01-05 09:20:00,8620.750373804038
2014-01-05 09:30:00,9011.525956603175
2014-01-05 09:40:00,9195.56696020572
2014-01-05 09:50:00,9454.732972541959
2014-01-05 10:00:00,9813.058407373233
2014-01-05 10:10:00,10037.3399611604
2014-01-05 10:20:00,10307.355135185695
2014-01-05 10:30:00,10637.572520152213
2014-01-05 10:40:00,10944.886544526391
2014-01-05 10:50:00,11175.71293889873
2014-01-05 11:00:00,11423.825205017647
2014-01-05 11:10:00,11837.919302912296
2014-01-05 11:20:00,12036.895762055103
2014-01-05 11:30:00,12206.64386253147
2014-01-05 11:40:00,12319.518543491813
2014-01-05 11:50:00,12397.533443605165
2014-01-05 12:00:00,12444.131862759314
2014-01-05 12:10:00,12525.700008546508
2014-01-05 12:20:00,12468.497291343732
2014-01-05 12:30:00,12376.34177356601
2014-01-05 12:40:00,12305.73322586431
2014-01-05 12:50:00,12219.711662478894
2014-01-05 13:00:00,12155.904299285676
2014-01-05 13:10:00,11962.395300334565
2014-01-05 13:20:00,11750.540711217063
2014-01-05 13:30:00,11619.39152953433
2014-01-05 13:40:00,11477.68421623969
2014-01-05 13:50:00,11300.303052295283
2014-01-05 14:00:00,11115.797538785388
2014-01-05 14:10:00,10950.217713154652
